0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
4,9,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,10,6,6,6,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,13,13,8,8,8,8,8,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,3,3,3,3,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,6,6,2,2,2,2,6,6,2,13,13,13,3,3,3,3,3,3,3,3,3,3,1,6,8,8,8,8,8,8,8,8,10,6,6,14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,4,13,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,5,5,5,5,5,5,5,5,5,5,5,5,4,13,8,8,8,8,8,8,8,8,8,8,13,13,13,13,3,3,3,3,3,3,3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,13,13,3,3,3,3.0,3.0,1.0,1.0,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,3,3,1,6,14,14,1,1,1,1,1,1,1,1,1,1.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,14.0,14.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,6,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,14.0,14.0,14.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,8,8,8,8,8,8,8,8,8,8,10,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,13,13,13,3,3,3,3,3,3,3,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,13.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,9,6,6,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,5,5,5,5,5,5.0,5.0,5.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,3,3,3,3,3,3,3,3,3,3,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,13,13,13,3,3,3,3,3,3,3,12,12,12,12,12.0,12.0,12.0,12.0,12.0,12.0,9.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,14.0,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,8,8,8,8,8,8,8,8,8,8,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,8,8,8,8,8,8,8,8,8,8,8,13,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,6,6,6,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,4,13,13,3,3,3,3,3,3,3,3,1,1,6,6,2,2,2,2,2,2,2,2,2,2,2,6,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,6,6,6,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,4.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,14,14,14,1,1,1,1,1,1,1,1,1,6,12,12,12,12,12,12,9,6,6,8,8,8,8,8,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,3,3,3,3,3,3,3,3,3,3,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,9,6,6,6,2,2,2,2,2,15,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,8,8,8.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,3,3,3,3,3,3,3,3,3,3,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,2,2,2,2,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,13,13,3,3,3,3,3,3,1,1,1,6,6,6,12,12,12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,6.0,6.0,6.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,1,1,1,1,6,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,3,1,1,6,14,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,1,1,1,1,1,1,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,12,12,12,12,12,12,12,12,12,12.0,12.0,12.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,4,14,14,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,2,2,15,15,15,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,6,6,2,2,2,2,2,2,2,14.0,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,6,6,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,13.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,14,14,14,1,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,1,1,1,1,14,14,14,14,5,5,5,5,5,5,5,4,13,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,8,8,8,8,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,6,8,8,8,8,8,15,15,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,3,3,3,3,3,3,3,3,3,3,3,1,6,6,6,6,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15.0,15.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,6,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,13,13,3,3,3,3,3,3,3,1,1,1,1,1,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,6,6,6,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,6,6,6,2,2,2,2,2,2,13,13,8,8,8,8,8,15,15,15,15,15,15,15,6,6,2,2,2.0,2.0,2.0,2.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,13,13,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,2,2,2,2,2,2,2,13,13,13,3,3,3,3,3,3,3,3,3,4,13,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,13,3,3,3,3,3,3,3,3,3,3,3,6,6,6,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,3,3,3,3,3,3.0,3.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,14,14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,2,2,2,2,2,2,2,2,2,13,13,13,3,3,3,3,3,3,3,3,3,1,1,1,13,13,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,4.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,6,12,12,12,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13,13,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,6,2,2,2,2,2,2,2,15,15,15,15,13,13,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,6,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,3,3,3,3,3,3,3,1,1,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,3,3,3,3,3,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,13,13,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,13,13,3,3,3,3,3,3,3,1,1,6,6,12,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,13,13,3,3,3,3,3,3,3,3,3,3,1,1,6,6,12,12,12,12,12,5,5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
